Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek
4456.0,685.0,65.0,MQ,JFK,BOS,7
763.0,990.0,260.0,AA,LGA,DFW,1
527.0,1150.0,99.0,US,RNO,PHX,5
6717.0,984.0,200.0,OO,DTW,DEN,3
1294.0,1075.0,140.0,AA,IAH,MIA,6
6578.0,385.0,80.0,OH,CLE,DTW,1
354.0,1249.0,91.0,UA,DEN,FSD,4
2882.0,1050.0,110.0,XE,IAH,BNA,4
2397.0,1020.0,300.0,AA,JFK,EGE,5
7021.0,360.0,85.0,OO,PHX,LAX,5
733.0,449.0,238.0,CO,LGA,IAH,7
514.0,575.0,75.0,WN,DTW,MDW,1
488.0,1122.0,113.0,UA,ORD,CLT,2
1772.0,569.0,175.0,US,CLT,DFW,1
2431.0,870.0,70.0,AA,LAX,LAS,7
2836.0,1205.0,75.0,MQ,LIT,DFW,3
7279.0,806.0,123.0,YV,ORD,ATL,3
2713.0,1035.0,110.0,WN,MCO,ORF,2
708.0,495.0,195.0,AA,DFW,LGA,2
667.0,615.0,143.0,FL,ATL,HPN,2
566.0,547.0,136.0,F9,SAN,DEN,7
1187.0,1169.0,161.0,CO,EWR,ORD,3
551.0,680.0,130.0,AA,HSV,DFW,3
662.0,540.0,155.0,WN,BWI,TPA,6
222.0,445.0,320.0,AA,LAX,BOS,2
272.0,440.0,87.0,UA,SFO,LAX,6
3250.0,445.0,80.0,WN,SEA,BOI,5
6522.0,365.0,178.0,OH,PHL,MEM,5
796.0,497.0,319.0,UA,IAD,LAS,7
707.0,1075.0,150.0,US,PHL,ORD,5
1464.0,1245.0,55.0,AA,DFW,TUL,3
6423.0,979.0,37.0,OO,EUG,PDX,4
3914.0,990.0,60.0,9E,ATL,HSV,6
1350.0,905.0,100.0,WN,DAL,STL,6
2184.0,1140.0,85.0,US,DCA,LGA,5
357.0,540.0,122.0,AS,OAK,SEA,4
1432.0,1055.0,167.0,DL,RSW,LGA,4
514.0,1020.0,115.0,WN,BHM,HOU,3
2044.0,845.0,156.0,XE,EWR,MSN,4
491.0,1100.0,117.0,US,DEN,PHX,4
705.0,445.0,65.0,WN,PHX,ABQ,3
3312.0,575.0,45.0,MQ,SPS,DFW,2
1366.0,965.0,85.0,AA,DFW,MEM,3
761.0,485.0,290.0,UA,ORD,SFO,2
4679.0,790.0,75.0,OO,BZN,SLC,2
3000.0,650.0,63.0,XE,IAH,BTR,6
5482.0,845.0,82.0,EV,ATL,CRW,7
4116.0,752.0,116.0,9E,GSP,DTW,1
2924.0,685.0,131.0,XE,IAH,OMA,5
1493.0,945.0,189.0,DL,BDL,PBI,1
367.0,875.0,118.0,US,PHX,SMF,2
1039.0,450.0,263.0,DL,MSY,LAX,1
2086.0,402.0,162.0,XE,LIT,EWR,6
61.0,1005.0,170.0,DL,JFK,ATL,6
2209.0,1125.0,154.0,XE,GSP,IAH,2
806.0,523.0,109.0,FL,BWI,IND,3
55.0,1235.0,138.0,US,PHL,ORD,7
1294.0,605.0,121.0,US,PHL,CLT,6
2376.0,900.0,77.0,DL,MSP,OMA,1
6336.0,596.0,67.0,OO,RNO,SFO,4
6760.0,1057.0,165.0,OO,DEN,ATL,7
270.0,805.0,365.0,WN,BDL,LAS,2
2829.0,715.0,100.0,MQ,DFW,PNS,3
861.0,1271.0,108.0,F9,DEN,PHX,5
1562.0,735.0,75.0,US,PHL,BOS,5
6361.0,726.0,118.0,OO,FAR,DEN,3
2716.0,1050.0,156.0,XE,CAE,IAH,3
190.0,400.0,80.0,WN,LAX,RNO,5
2339.0,720.0,119.0,DL,DCA,ATL,2
5311.0,1190.0,111.0,EV,MEM,OMA,6
6522.0,895.0,82.0,OO,PHX,LAX,6
2301.0,1110.0,186.0,DL,BOS,ATL,1
3809.0,795.0,160.0,MQ,ABQ,ORD,6
424.0,740.0,96.0,UA,IAD,BOS,2
5096.0,1075.0,68.0,EV,AGS,ATL,7
1748.0,1145.0,146.0,CO,IAH,FLL,5
7368.0,680.0,82.0,EV,MOB,MEM,4
1052.0,610.0,35.0,YV,HNL,OGG,6
2202.0,1055.0,175.0,AA,SJU,MIA,5
1361.0,980.0,75.0,WN,LAX,SFO,2
4200.0,560.0,100.0,9E,CVG,SYR,3
1107.0,1030.0,311.0,DL,PHL,SLC,7
113.0,901.0,146.0,FL,ATL,DFW,5
353.0,1240.0,65.0,WN,BOI,GEG,2
6275.0,855.0,65.0,OH,MEM,BNA,5
2755.0,670.0,123.0,DL,CVG,TPA,7
1704.0,1073.0,186.0,DL,FLL,DTW,2
51.0,1140.0,65.0,WN,DAL,HOU,1
4045.0,960.0,55.0,MQ,ORD,DBQ,4
4445.0,1210.0,95.0,MQ,RDU,LGA,1
1920.0,460.0,80.0,AA,LAX,SFO,3
1425.0,455.0,80.0,WN,SMF,LAS,5
4951.0,669.0,178.0,EV,ELP,ATL,4
1829.0,1310.0,311.0,CO,SFO,EWR,4
193.0,395.0,150.0,CO,MCO,EWR,7
1802.0,1005.0,70.0,AA,SAT,DFW,4
802.0,960.0,70.0,WN,LAS,PHX,1
2845.0,1115.0,105.0,XE,PNS,IAH,2
422.0,840.0,242.0,DL,SJU,ATL,4
636.0,1040.0,105.0,AA,ABQ,DFW,7
3415.0,455.0,85.0,WN,OAK,SAN,7
2559.0,900.0,245.0,AA,EWR,DFW,3
348.0,1007.0,134.0,FL,SRQ,BWI,5
2914.0,435.0,195.0,DL,SEA,MSP,7
7287.0,1170.0,90.0,YV,DTW,IAD,5
2874.0,885.0,91.0,YV,PHX,BFL,5
4649.0,1125.0,180.0,MQ,LGA,MSP,3
632.0,450.0,170.0,AS,SEA,PHX,1
6396.0,551.0,98.0,OO,CEC,SFO,7
3708.0,1200.0,195.0,MQ,ORD,ELP,1
661.0,830.0,265.0,AS,DFW,SEA,7
3007.0,735.0,214.0,XE,IAD,IAH,7
3074.0,378.0,102.0,XE,DTW,EWR,3
368.0,515.0,160.0,AA,AUS,ORD,1
779.0,1166.0,126.0,UA,DEN,LAS,2
1740.0,450.0,143.0,FL,PIT,MCO,6
1782.0,400.0,175.0,DL,ELP,ATL,6
6984.0,912.0,43.0,OO,CLD,LAX,5
1534.0,515.0,120.0,AA,DEN,DFW,1
6987.0,1110.0,108.0,OO,BNA,ORD,5
7032.0,926.0,80.0,OO,YUM,LAX,4
354.0,1055.0,125.0,AA,ORD,LGA,1
3956.0,515.0,65.0,MQ,CID,ORD,7
4189.0,375.0,117.0,9E,MSN,MEM,2
7250.0,776.0,176.0,YV,ORD,SAT,2
52.0,857.0,323.0,UA,KOA,LAX,5
1139.0,645.0,90.0,WN,MSP,MDW,2
1793.0,1020.0,184.0,CO,CMH,IAH,3
6672.0,710.0,65.0,OH,HSV,MEM,2
517.0,990.0,77.0,US,ONT,PHX,5
2640.0,875.0,123.0,YV,CLT,STL,7
283.0,625.0,365.0,AA,LAX,HNL,2
5597.0,507.0,71.0,EV,AGS,ATL,6
1434.0,720.0,276.0,CO,PHX,EWR,3
2904.0,450.0,102.0,YV,MEM,CLT,2
6628.0,420.0,133.0,OH,DFW,CVG,5
2882.0,1050.0,110.0,XE,IAH,BNA,2
6975.0,587.0,111.0,OO,ORD,FAR,7
2058.0,795.0,265.0,AA,DFW,SJU,7
6988.0,762.0,35.0,OO,DEN,COS,7
7016.0,435.0,121.0,OO,ORD,HPN,3
2207.0,610.0,150.0,WN,DEN,BNA,7
5914.0,1185.0,86.0,XE,CVG,ORD,5
177.0,958.0,102.0,FL,ATL,RSW,2
1938.0,980.0,106.0,DL,ATL,DCA,7
67.0,915.0,127.0,AS,SEA,KTN,2
392.0,495.0,120.0,AA,ORD,LGA,3
530.0,391.0,94.0,UA,ORD,MSP,5
2667.0,595.0,201.0,YV,CLT,SAT,6
1712.0,695.0,170.0,AA,ONT,DFW,2
6504.0,1067.0,58.0,OH,CLE,DTW,7
4.0,680.0,75.0,US,PHX,LAS,7
1718.0,510.0,105.0,DL,MCO,ATL,4
5175.0,1030.0,130.0,EV,CLE,ATL,2
1430.0,1190.0,101.0,FL,BOS,PHF,7
3976.0,1295.0,69.0,9E,DTW,TVC,7
1205.0,710.0,173.0,FL,RSW,MDW,6
4399.0,805.0,90.0,9E,MSP,GRR,6
6625.0,387.0,60.0,OO,GJT,DEN,1
1044.0,635.0,120.0,AA,MIA,RDU,2
61.0,1335.0,320.0,FL,ATL,LAX,2
2970.0,655.0,92.0,XE,LBB,IAH,6
51.0,1088.0,87.0,AS,FAI,BRW,3
2519.0,820.0,117.0,DL,MDW,ATL,2
4377.0,605.0,134.0,9E,DTW,SAV,2
533.0,405.0,205.0,WN,HOU,LAS,1
7767.0,472.0,74.0,OO,RKS,SLC,1
234.0,879.0,104.0,B6,LGB,SLC,2
3411.0,705.0,225.0,WN,MCI,LAX,4
1974.0,655.0,65.0,WN,DAL,SAT,5
1451.0,960.0,195.0,WN,PHX,BHM,2
570.0,1260.0,85.0,WN,SFO,SAN,3
6464.0,677.0,113.0,OO,DEN,BZN,2
1761.0,675.0,143.0,US,BOS,CLT,2
572.0,435.0,158.0,B6,PBI,HPN,3
1685.0,880.0,110.0,WN,ABQ,MCI,3
2056.0,490.0,113.0,XE,IAH,MCI,5
317.0,725.0,70.0,WN,LAS,PHX,3
2721.0,690.0,240.0,DL,MSP,LAX,5
6634.0,581.0,108.0,OO,OMA,DEN,3
5923.0,1185.0,76.0,XE,ORD,CLE,4
7012.0,1035.0,42.0,OO,ORD,MKE,7
496.0,1159.0,86.0,FL,CLT,BWI,7
4351.0,1170.0,70.0,MQ,ORD,LSE,3
928.0,480.0,280.0,WN,CMH,LAS,4
894.0,1215.0,80.0,US,CLT,ATL,3
2749.0,930.0,147.0,YV,SAT,PHX,1
3762.0,1100.0,70.0,WN,SJC,ONT,4
7025.0,584.0,115.0,OO,ATL,IAD,2
3056.0,1140.0,95.0,WN,MHT,BWI,4
943.0,1105.0,210.0,WN,LAS,BNA,4
1064.0,1250.0,93.0,DL,ATL,MLB,1
253.0,525.0,345.0,AA,LAX,OGG,6
207.0,729.0,42.0,HA,KOA,HNL,1
190.0,1050.0,64.0,AS,FAI,ANC,4
5983.0,615.0,75.0,XE,CLE,IAD,7
1054.0,1030.0,158.0,DL,MSP,ATL,3
4738.0,947.0,153.0,OO,DFW,MSP,2
2372.0,863.0,85.0,XE,GPT,IAH,5
281.0,685.0,80.0,WN,PIT,PHL,2
1905.0,845.0,161.0,DL,DTW,MCO,5
3862.0,345.0,119.0,9E,SAT,MEM,2
611.0,810.0,75.0,WN,PHX,SNA,4
192.0,905.0,145.0,DL,ATL,JFK,7
2088.0,1135.0,155.0,DL,MSP,PHL,7
2397.0,685.0,95.0,WN,MCI,DAL,3
6758.0,910.0,98.0,OH,DTW,TYS,5
1381.0,1145.0,190.0,WN,AUS,SAN,2
301.0,435.0,94.0,DL,CLT,ATL,3
519.0,405.0,100.0,DL,RAP,MSP,5
1016.0,703.0,205.0,FL,BOS,MCO,1
1330.0,795.0,95.0,AA,DFW,MFE,6
1252.0,605.0,70.0,WN,BWI,PVD,7
921.0,1010.0,100.0,WN,MHT,BWI,7
1903.0,810.0,270.0,DL,ATL,LAS,5
723.0,950.0,145.0,US,PHL,ORD,4
1751.0,540.0,75.0,WN,STL,CMH,4
5566.0,728.0,106.0,EV,EWN,ATL,3
155.0,1025.0,84.0,UA,MSP,ORD,3
407.0,925.0,90.0,WN,SAN,SFO,3
1282.0,919.0,166.0,FL,FNT,TPA,4
6411.0,869.0,61.0,OO,SBP,LAX,2
5032.0,858.0,50.0,EV,CSG,ATL,3
2043.0,475.0,110.0,AA,MCI,DFW,1
499.0,1125.0,130.0,UA,MCO,IAD,6
4995.0,960.0,97.0,EV,ATL,MLU,4
3790.0,1065.0,130.0,9E,OKC,ATL,4
1246.0,410.0,175.0,WN,PHX,STL,4
2497.0,730.0,106.0,DL,ATL,PBI,7
630.0,720.0,150.0,AA,MCO,JFK,1
1926.0,845.0,120.0,DL,FLL,ATL,7
597.0,1180.0,165.0,B6,HPN,MCO,1
2305.0,405.0,90.0,DL,MCI,MSP,3
1009.0,885.0,80.0,B6,BOS,JFK,5
2530.0,475.0,110.0,WN,TUL,DEN,7
1675.0,795.0,123.0,US,CLT,MIA,2
166.0,715.0,85.0,WN,PHX,LAX,2
6382.0,420.0,60.0,OH,AZO,DTW,2
2856.0,495.0,72.0,XE,BRO,IAH,6
6434.0,632.0,163.0,OO,LAX,SAT,3
119.0,598.0,42.0,HA,KOA,HNL,4
3065.0,825.0,120.0,WN,MDW,ORF,4
1416.0,835.0,298.0,US,LAX,PHL,1
3486.0,450.0,245.0,WN,MDW,PHX,1
5.0,1045.0,405.0,HA,LAS,HNL,1
1831.0,430.0,330.0,WN,BWI,LAS,5
468.0,1230.0,347.0,CO,EWR,LAS,7
1848.0,540.0,218.0,CO,SJC,IAH,3
1158.0,1025.0,75.0,WN,SJC,SNA,7
2775.0,538.0,139.0,XE,EWR,AVL,4
1019.0,700.0,68.0,B6,BOS,JFK,2
1591.0,870.0,51.0,DL,ATL,BHM,3
111.0,770.0,98.0,UA,SFO,LAX,5
1520.0,725.0,300.0,AA,LAX,MIA,2
942.0,653.0,240.0,UA,LAX,ORD,5
2625.0,912.0,73.0,XE,IAH,HRL,7
1770.0,1020.0,157.0,DL,SLC,MSP,3
2665.0,930.0,86.0,YV,CVG,CLT,4
199.0,1255.0,355.0,B6,JFK,LAS,6
6723.0,455.0,238.0,OO,AUS,SFO,2
1605.0,1000.0,270.0,AA,ORD,SAN,2
197.0,1150.0,152.0,F9,DEN,DAY,3
4197.0,740.0,115.0,9E,DTW,DSM,3
648.0,560.0,245.0,AA,SJU,JFK,5
2383.0,725.0,72.0,DL,ATL,JAX,6
2875.0,985.0,86.0,DL,MCI,MEM,4
325.0,1105.0,65.0,WN,BUR,SJC,4
92.0,880.0,204.0,US,MSP,PHX,2
312.0,930.0,146.0,B6,FLL,IAD,2
3956.0,515.0,65.0,MQ,CID,ORD,2
90.0,360.0,88.0,UA,LAX,SFO,4
515.0,1235.0,268.0,UA,ORD,SMF,4
4227.0,1235.0,130.0,9E,JFK,RIC,7
364.0,1059.0,159.0,B6,PBI,LGA,3
1289.0,1224.0,301.0,DL,ATL,SNA,6
1921.0,360.0,185.0,AA,EWR,MIA,2
3503.0,775.0,155.0,WN,BDL,MDW,1
4695.0,1005.0,81.0,OO,SLC,LAS,3
1697.0,691.0,188.0,DL,PHL,MSP,5
44.0,1020.0,60.0,WN,HOU,DAL,1
3121.0,885.0,85.0,XE,LIT,IAH,4
104.0,394.0,30.0,HA,LIH,HNL,6
1044.0,985.0,149.0,US,TPA,PHL,4
524.0,880.0,110.0,US,PHX,RNO,7
4659.0,778.0,80.0,OO,BIL,SLC,4
558.0,763.0,206.0,UA,DEN,TPA,3
1559.0,420.0,209.0,CO,DCA,IAH,1
2280.0,650.0,125.0,WN,RDU,FLL,3
85.0,930.0,400.0,AA,JFK,SFO,7
242.0,950.0,310.0,WN,PIT,LAS,3
4501.0,390.0,145.0,OO,OKC,SLC,2
1451.0,455.0,342.0,US,CLT,SFO,4
2782.0,1195.0,118.0,XE,IAH,TYS,7
1366.0,1195.0,160.0,WN,BWI,FLL,4
204.0,420.0,82.0,B6,SFO,LGB,5
2659.0,1010.0,179.0,XE,CLE,DFW,2
1748.0,535.0,119.0,DL,DTW,LGA,4
1248.0,785.0,108.0,US,CLT,LGA,6
6515.0,995.0,147.0,OH,JAX,LGA,4
5368.0,1040.0,78.0,EV,MGM,ATL,4
254.0,360.0,134.0,FL,FNT,ATL,2
293.0,930.0,75.0,WN,ABQ,PHX,1
3752.0,445.0,156.0,9E,ATL,HOU,7
7082.0,607.0,128.0,EV,CAE,ORD,1
7020.0,1215.0,35.0,OO,DEN,COS,4
674.0,645.0,212.0,F9,DEN,MCO,3
3319.0,600.0,45.0,MQ,DFW,GGG,1
5508.0,700.0,139.0,EV,IAH,CVG,1
724.0,365.0,160.0,WN,SEA,DEN,2
1863.0,975.0,171.0,DL,DCA,MSP,6
2490.0,838.0,79.0,XE,EWR,ROC,1
1485.0,1169.0,181.0,DL,LGA,MCO,1
754.0,780.0,180.0,CO,EWR,PBI,4
5260.0,727.0,107.0,EV,CHO,ATL,4
843.0,895.0,75.0,WN,ABQ,PHX,2
2357.0,545.0,90.0,WN,SLC,DEN,2
3483.0,1085.0,260.0,WN,IND,LAS,1
3306.0,670.0,180.0,MQ,CAE,DFW,6
1402.0,550.0,155.0,WN,TPA,ISP,2
2677.0,667.0,74.0,YV,SAV,CLT,3
4656.0,780.0,105.0,OO,SDF,MSP,6
894.0,506.0,124.0,FL,IND,LGA,5
607.0,715.0,65.0,WN,BWI,BUF,4
344.0,720.0,50.0,WN,OAK,RNO,5
1093.0,510.0,160.0,WN,BWI,FLL,1
1180.0,520.0,195.0,WN,MCI,LAS,7
6413.0,1170.0,112.0,OH,MEM,DFW,6
1304.0,1150.0,120.0,AA,DFW,ATL,3
540.0,544.0,306.0,UA,SFO,IAD,3
3879.0,905.0,105.0,MQ,ORD,DCA,1
304.0,1015.0,115.0,WN,BHM,HOU,6
2496.0,420.0,150.0,WN,TPA,PHL,6
1814.0,1180.0,125.0,WN,MCO,BWI,2
5229.0,1165.0,72.0,EV,MEM,SGF,7
775.0,980.0,250.0,WN,MDW,LAS,3
1056.0,360.0,70.0,AA,TUL,DFW,1
248.0,790.0,265.0,DL,SAN,DTW,5
541.0,927.0,164.0,UA,BOS,ORD,1
6499.0,479.0,55.0,OO,SFO,CIC,6
3926.0,775.0,50.0,MQ,ORD,SPI,1
4487.0,1110.0,193.0,OO,STL,SLC,4
16.0,850.0,170.0,B6,FLL,JFK,4
221.0,715.0,208.0,FL,LAS,MKE,5
6226.0,793.0,42.0,OO,SFO,SMF,6
2318.0,810.0,96.0,DL,MCO,ATL,7
1701.0,410.0,180.0,CO,EWR,FLL,1
6553.0,405.0,96.0,OH,LEX,DCA,3
2284.0,1035.0,115.0,XE,IAH,TYS,4
1509.0,540.0,137.0,DL,MSP,DEN,1
11.0,1285.0,185.0,B6,JFK,FLL,1
7307.0,742.0,98.0,YV,IAD,CHS,4
2137.0,1232.0,70.0,DL,ATL,JAX,2
1714.0,555.0,249.0,CO,IAH,SMF,6
326.0,770.0,167.0,CO,IAH,BWI,5
1980.0,370.0,110.0,DL,GEG,SLC,6
2859.0,680.0,65.0,YV,FLG,PHX,5
6712.0,1039.0,69.0,OO,RNO,SFO,6
479.0,880.0,235.0,F9,MKE,LAS,2
1632.0,945.0,105.0,AA,DFW,OMA,5
6606.0,616.0,116.0,OO,DEN,MLI,4
598.0,731.0,124.0,FL,ATL,ROC,3
390.0,756.0,180.0,CO,SLC,IAH,4
1982.0,475.0,123.0,US,CLT,BOS,3
5592.0,595.0,67.0,EV,ATL,CAE,7
234.0,618.0,129.0,F9,SNA,DEN,1
1833.0,975.0,293.0,DL,CVG,LAX,3
396.0,450.0,65.0,WN,OAK,BUR,4
5010.0,1002.0,82.0,EV,ATL,OAJ,7
4355.0,400.0,135.0,MQ,OKC,ORD,2
2275.0,855.0,131.0,DL,MEM,MSP,4
6462.0,1345.0,83.0,OO,LAX,SMF,6
1026.0,721.0,129.0,DL,DTW,ATL,7
4338.0,1110.0,90.0,MQ,DTW,ORD,7
2094.0,420.0,112.0,DL,MLB,ATL,7
1064.0,1175.0,145.0,WN,SEA,LAS,5
6893.0,1116.0,43.0,OO,COS,DEN,7
361.0,526.0,239.0,F9,TPA,DEN,4
258.0,772.0,125.0,FL,FNT,ATL,1
1911.0,875.0,120.0,DL,IAD,ATL,2
892.0,872.0,340.0,UA,SFO,BOS,6
152.0,1125.0,255.0,UA,SFO,ORD,2
498.0,555.0,120.0,WN,JAN,MDW,3
24.0,691.0,153.0,B6,TPA,JFK,3
3863.0,985.0,285.0,WN,BNA,LAX,7
5998.0,430.0,136.0,XE,ABE,ORD,3
6740.0,670.0,40.0,OO,CLD,LAX,3
6346.0,712.0,72.0,OO,SFO,SBP,4
846.0,651.0,150.0,F9,SEA,DEN,5
403.0,525.0,130.0,US,PHX,SFO,6
2599.0,420.0,212.0,DL,MSP,PHX,7
27.0,711.0,112.0,FL,MDW,ATL,5
6234.0,464.0,177.0,OO,LAX,DFW,6
1433.0,640.0,130.0,AA,MIA,MSY,5
1120.0,1219.0,67.0,DL,ATL,CAE,7
291.0,630.0,215.0,WN,LAS,MDW,6
1355.0,705.0,155.0,AA,DFW,PHX,7
355.0,1010.0,195.0,AA,DFW,ONT,7
3013.0,745.0,124.0,XE,CLE,MSP,3
904.0,550.0,122.0,B6,ORD,JFK,3
3634.0,580.0,135.0,MQ,CLT,MIA,5
1383.0,525.0,155.0,AA,MSP,DFW,5
5189.0,600.0,74.0,EV,ATL,TLH,7
3985.0,505.0,70.0,MQ,ORD,RST,6
453.0,1105.0,90.0,WN,MSP,MDW,2
274.0,430.0,170.0,WN,ISP,MCO,7
6476.0,927.0,149.0,OO,SEA,LAX,4
222.0,1100.0,129.0,UA,ORD,BDL,5
3950.0,1185.0,64.0,9E,MSP,ATW,1
4445.0,780.0,140.0,OO,BNA,MSP,5
1526.0,420.0,80.0,WN,LAX,SFO,6
7033.0,397.0,68.0,OO,CWA,ORD,3
1570.0,665.0,70.0,WN,LAS,LAX,6
6674.0,439.0,57.0,OO,GUC,DEN,2
446.0,480.0,185.0,WN,AUS,LAS,7
2266.0,645.0,140.0,DL,ATL,MCI,4
2958.0,625.0,200.0,WN,SAT,LAX,2
102.0,1205.0,430.0,AA,HNL,DFW,1
55.0,445.0,109.0,DL,ATL,BWI,7
1595.0,787.0,94.0,DL,GEG,SLC,7
1824.0,590.0,140.0,WN,ORF,MDW,1
6347.0,760.0,35.0,OO,DEN,COS,5
472.0,366.0,242.0,UA,SMF,ORD,7
2049.0,1200.0,91.0,US,BOS,DCA,3
1764.0,1140.0,70.0,WN,BUF,BWI,2
1356.0,490.0,105.0,AA,MSY,DFW,5
3435.0,475.0,75.0,WN,SJC,SNA,7
1468.0,1248.0,165.0,FL,MCO,MDW,7
1142.0,1185.0,165.0,DL,PBI,LGA,1
743.0,995.0,205.0,AA,DFW,LAX,6
6758.0,1166.0,141.0,OO,AUS,DEN,4
6333.0,931.0,86.0,OH,ROC,DTW,2
727.0,723.0,207.0,CO,BWI,IAH,7
1854.0,865.0,107.0,US,CLT,PVD,4
530.0,1010.0,140.0,WN,MSY,BWI,3
3999.0,1000.0,130.0,MQ,FAR,ORD,4
1063.0,1360.0,281.0,DL,LAX,MCO,7
2598.0,1185.0,81.0,DL,MSP,OMA,2
2845.0,1115.0,105.0,XE,PNS,IAH,4
3013.0,1185.0,155.0,MQ,DEN,LAX,6
373.0,528.0,162.0,FL,LGA,ATL,2
1810.0,1095.0,128.0,DL,DFW,ATL,5
1701.0,410.0,178.0,CO,EWR,FLL,3
6475.0,976.0,70.0,OO,LAX,YUM,1
1927.0,810.0,112.0,DL,ATL,FLL,7
1153.0,575.0,225.0,US,PHL,DFW,2
1686.0,520.0,150.0,DL,ATL,LGA,2
890.0,709.0,326.0,UA,LAX,JFK,1
6910.0,1080.0,46.0,OO,COS,DEN,2
332.0,1165.0,65.0,WN,PHX,ELP,6
2376.0,985.0,120.0,WN,PHX,SJC,7
1242.0,470.0,60.0,WN,ONT,LAS,4
3003.0,760.0,125.0,XE,BNA,IAH,1
4671.0,375.0,94.0,OO,MSO,SLC,1
4672.0,430.0,114.0,OO,BUR,SLC,1
912.0,1185.0,155.0,WN,MCO,PVD,5
2905.0,930.0,70.0,MQ,DFW,LIT,5
6837.0,1088.0,122.0,OO,OKC,ORD,3
178.0,643.0,107.0,F9,TUS,DEN,4
2525.0,360.0,205.0,DL,BOS,MSP,2
30.0,615.0,164.0,DL,MSP,JFK,7
5325.0,827.0,97.0,EV,LYH,ATL,6
2823.0,730.0,70.0,WN,LAS,SNA,7
5456.0,665.0,110.0,EV,ATL,BMI,6
3325.0,360.0,130.0,MQ,DSM,DFW,7
986.0,1145.0,75.0,WN,SJC,SNA,3
1804.0,880.0,194.0,DL,FLL,DTW,5
4138.0,380.0,85.0,9E,BUF,DTW,4
6342.0,1247.0,48.0,OO,SAN,LAX,6
185.0,372.0,387.0,UA,PHL,SFO,5
2596.0,450.0,86.0,XE,IAH,PNS,4
4169.0,970.0,127.0,9E,BTV,DTW,4
1011.0,300.0,111.0,US,EWR,CLT,5
1230.0,1410.0,215.0,AA,SEA,DFW,7
1945.0,955.0,110.0,WN,BHM,MDW,2
2292.0,705.0,135.0,WN,CMH,TPA,4
2422.0,785.0,236.0,DL,MIA,MSP,5
7018.0,992.0,136.0,OO,ASE,LAX,6
195.0,1435.0,57.0,AS,ANC,FAI,4
118.0,645.0,83.0,FL,TPA,ATL,3
860.0,360.0,85.0,WN,SFO,SAN,4
123.0,1260.0,88.0,FL,ATL,TPA,4
6624.0,360.0,165.0,OH,DEN,CVG,5
1970.0,600.0,89.0,DL,MSY,ATL,7
2121.0,420.0,115.0,WN,SMF,SEA,4
6502.0,803.0,76.0,OO,ORD,DTW,7
1004.0,370.0,65.0,WN,STL,MDW,4
1815.0,565.0,127.0,CO,IAH,ABQ,6
613.0,1190.0,55.0,WN,SAT,DAL,5
1142.0,1150.0,172.0,DL,PBI,LGA,2
38.0,375.0,154.0,F9,SEA,DEN,1
953.0,820.0,110.0,US,PHL,CLT,7
1761.0,940.0,65.0,WN,STL,MCI,7
64.0,928.0,32.0,AS,PSG,WRG,3
575.0,482.0,176.0,B6,SWF,MCO,7
1373.0,740.0,195.0,AA,MIA,DFW,2
1752.0,1310.0,109.0,DL,ATL,IAD,1
7245.0,1130.0,221.0,YV,IAD,AUS,1
2206.0,1042.0,78.0,DL,ECP,ATL,1
2725.0,545.0,85.0,WN,SFO,SAN,1
2188.0,675.0,74.0,XE,CLE,RIC,1
732.0,360.0,237.0,UA,SEA,ORD,1
449.0,1018.0,252.0,F9,PHL,DEN,5
1600.0,450.0,102.0,B6,BOS,DCA,2
1632.0,1060.0,203.0,CO,IAH,LGA,5
1605.0,1080.0,175.0,FL,MCO,DFW,4
868.0,465.0,105.0,F9,PHX,DEN,3
1228.0,790.0,200.0,AA,TUS,ORD,5
1244.0,1075.0,127.0,B6,CLT,BOS,5
867.0,1195.0,220.0,WN,MCI,SAN,1
3097.0,700.0,45.0,MQ,SBA,LAX,7
1106.0,360.0,120.0,DL,SEA,SLC,6
4983.0,365.0,93.0,EV,CRW,ATL,7
436.0,510.0,100.0,US,ABQ,PHX,6
3788.0,914.0,131.0,9E,CLE,MSP,4
2216.0,1410.0,232.0,DL,LAS,DTW,4
4377.0,605.0,134.0,9E,DTW,SAV,7
1005.0,1230.0,190.0,AA,FLL,ORD,7
2605.0,464.0,57.0,YV,CLT,RDU,1
1931.0,1015.0,105.0,WN,STL,DAL,5
4780.0,1207.0,105.0,OO,SLC,GTF,1
5436.0,1022.0,68.0,EV,MLU,MEM,3
2954.0,1160.0,80.0,XE,IAH,MOB,7
2015.0,445.0,240.0,WN,SAN,MDW,4
3508.0,965.0,115.0,WN,SFO,PHX,3
7092.0,526.0,95.0,EV,ORD,ROC,1
3774.0,1315.0,102.0,9E,DTW,SWF,1
175.0,1365.0,84.0,DL,ATL,MCO,7
744.0,684.0,184.0,B6,SJU,MCO,2
1350.0,820.0,60.0,WN,SAT,DAL,6
650.0,380.0,150.0,F9,SFO,DEN,3
2672.0,735.0,90.0,YV,SDF,CLT,5
5942.0,1119.0,97.0,XE,CAK,ORD,3
6262.0,960.0,78.0,OO,DEN,LNK,1
408.0,804.0,139.0,UA,SNA,DEN,4
5612.0,370.0,68.0,EV,MEI,ATL,6
2627.0,1025.0,113.0,YV,DTW,CLT,4
6766.0,1222.0,45.0,OO,DEN,ASE,2
943.0,420.0,85.0,US,ORF,CLT,3
